transaction_id,user_id,timestamp,amount,currency,merchant_id,merchant_category,ip_address,country,device_type,card_bin,is_fraud
e76d22de-89e9-4d46-a00e-537126f41536,913abc67-27cf-4097-9fec-d97d5f3bfaea,2026-02-19T20:26:42,109.1,USD,530e0d3f-5dd9-4a4c-9368-92349b1dd8fb,grocery,208.68.19.168,UK,desktop,415870,False
d9207d3d-ec3f-4a09-be1f-495364f2f826,2cb632f4-4acd-4f55-ad8d-97a6bb924c79,2026-02-13T11:31:07,108.47,USD,55858a82-edc1-45db-994a-e23641cce6d7,travel,180.49.125.10,UK,mobile,413337,False
1f38369f-f15a-437f-a731-afcc19c858c6,86241b87-eeca-4498-9517-1a750efa8114,2026-01-23T20:11:47,56.02,USD,04d797d2-589a-42c9-aab1-a576871acc56,fashion,90.5.96.67,IN,mobile,497000,False
fae94776-ce08-4829-a296-f69a48da8e80,4e45c6e9-cfb9-43c8-80ba-b13863da08d8,2026-02-21T13:13:13,60.32,USD,f02966a0-09fc-4c09-86d0-c00f597f6bef,grocery,219.105.43.30,UK,mobile,419436,False
cbe88777-346f-49fc-82c7-39555826fc9a,dad21d9a-e1f0-460e-8aa3-c8708e1123d4,2026-01-25T13:03:39,96.98,USD,9f413229-d9e2-4050-950a-a298c92c6172,grocery,96.53.219.202,US,mobile,480754,False
5442341b-a634-41ba-b658-a75ae9161aac,dae39920-0374-4aba-b957-2014a57ab514,2026-01-24T16:38:07,56.35,USD,0e5826d1-c089-477f-ab97-b31a0c01754d,grocery,218.4.189.178,IN,desktop,431574,False
0e7289d7-ef09-4e78-9fe3-8f5f4f991a39,63569c65-063f-4054-b582-782d3844d7c1,2026-01-30T11:59:53,77.9,USD,f087537c-b6b9-4312-b8b7-3f1d4a19e420,travel,95.65.199.37,IN,desktop,447248,False
282bfd70-3c20-4264-82f0-487d27099711,7bffe7ed-1107-4d22-91eb-fc68a184e416,2026-02-14T08:03:01,89.9,USD,ea8100b0-fcf7-434d-814d-e1433568becb,fashion,163.84.86.184,UK,mobile,460334,False
23c21221-fe3b-4d52-9723-3177ca1d9d4c,240cdeb4-68de-439f-b29a-fb3b5353141e,2026-02-02T19:06:50,76.46,USD,ceb65bcb-5bef-46b2-b097-b1e157f4b29b,fashion,157.49.203.84,UK,desktop,413487,False
86eb2ca0-0e52-4467-91ab-e75e52d05e64,e968fb7a-db9e-430f-b0d1-c94549cc78a6,2026-02-12T06:18:57,94.01,USD,a034f1bc-1cd9-4450-957b-51add337efda,fashion,143.180.195.132,IN,mobile,468180,False
4bca9ecb-85e8-408c-9c72-5cddcdba44b0,b0d2b279-3b09-4091-834f-5e7157a23d7c,2026-01-30T08:08:14,126.9,USD,4909ac65-1246-4ee8-818c-d16297cad456,fashion,197.18.108.32,UK,desktop,439465,False
8ac5d82b-8fb5-479c-80f3-6e9d02b733c7,fea56f1d-dc9c-49d3-abf7-775fa26efedf,2026-02-17T08:52:17,58.74,USD,c4713344-21bf-41d7-8d8a-31f5e6671e47,fashion,91.7.109.253,IN,desktop,496314,False
1b9c192b-db80-45fb-b43b-ecc710bb23da,bf31c8c3-3f24-4c08-81f7-be5099f848d4,2026-01-26T09:56:09,98.54,USD,539e2089-0c56-481f-a9a9-aec27a85b460,fashion,116.186.167.78,IN,desktop,475524,False
b3453191-7863-4d8b-8843-5b07695ccef3,d449c0db-355b-4969-8e6a-b858d73c55f3,2026-01-29T03:38:09,91.35,USD,05442eba-9ba5-4221-8524-5720983385e5,fashion,85.150.64.76,US,mobile,448096,False
40648702-c47a-4191-8c64-35de6e587fd0,d889cf1b-d914-4fb8-987f-aba352455838,2026-02-19T11:41:27,60.44,USD,43ea42aa-e6a8-4746-ae1d-d76f48e025da,grocery,115.153.92.143,UK,mobile,476659,False
dd49bffd-e7f5-4d13-a6ce-420c8efdc7e0,7dd5ba05-491a-40a4-8b6c-d0d3a04825f4,2026-02-20T01:04:59,3.8,USD,85e17d0d-023f-459e-bfbb-ca62e82ae7bd,electronics,72.79.183.36,IN,desktop,457891,True
9dc8e942-ccf1-4749-9456-daab336eb342,9139c65a-0dbd-4a68-8e55-89a9232ad674,2026-02-11T19:35:25,74.73,USD,297c2a8c-d1a8-404d-881b-7204ee340d49,fashion,192.227.208.236,IN,desktop,427182,False
43b307c0-5705-4804-a033-fe4ad361f13b,09b22c74-3f27-4724-98de-8f7ff2298076,2026-01-29T10:07:23,104.74,USD,71014c73-51f0-4463-a0f8-1a8715c4a0d7,fashion,63.152.171.245,US,mobile,464124,False
6455b1df-f4e0-4c6d-b616-e465937a13e9,f3a97590-47c1-4550-9fe0-d7c82b6c7596,2026-02-11T23:23:38,76.2,USD,ab476fc5-b7b6-448b-842c-3b3b91a3d5d4,fashion,196.184.129.211,US,mobile,498396,False
06ba3e05-5121-4cd7-8db7-ee1f1b8aebb6,7f6514ea-81a0-442e-b0cc-6c66b8527746,2026-01-24T03:08:21,81.22,USD,d860b5ef-1fc9-4139-980c-fa3c255b4cf3,fashion,159.190.172.191,UK,mobile,475877,False
eba04078-a01a-4631-a0ce-b85d4ab615d7,690ab3b6-9921-4fd9-a626-5c00065e61a8,2026-01-26T05:20:35,109.12,USD,cd563924-8594-435b-a6aa-3fd5c6228ab9,fashion,108.127.206.61,US,desktop,424120,False
62848cd6-eb29-4d20-aa6a-2963edfbbaa0,35f67f12-89ce-436f-98ca-8a9cdcbda74c,2026-02-05T18:01:59,101.96,USD,066d4d64-38cd-4e59-a32a-395c0e144db5,grocery,67.116.179.130,US,desktop,436757,False
c61da33c-0cdc-4198-805e-adaea1353e0f,8b0ba5f2-2cff-4830-8eab-1f315473a672,2026-02-08T15:11:32,83.17,USD,d239b516-0d2b-4eeb-af6b-b3b1595bd517,fashion,79.138.85.37,US,mobile,453971,False
79d7fc4e-788d-471b-a47b-c57e02744c4f,54bb7be3-5f7c-4ec2-9875-9e2086b518f3,2026-02-21T04:49:28,68.84,USD,7f507a81-65a2-4170-9e30-53a3f35c4879,travel,56.213.186.122,IN,mobile,419264,False
ffacccb9-e714-4357-83fe-3944969f68bd,27eb4f8c-8edd-4015-9ce0-614c7ffa2d20,2026-02-11T05:19:27,86.91,USD,bc789cfd-4894-4fca-8b7d-89b1152d9fa0,fashion,1.194.98.222,UK,desktop,449672,False
de3b9e46-ed0a-4d36-b95b-215c66bff222,c78a672f-8397-43a9-87f0-ee17d5eb4bf4,2026-02-19T11:16:00,59.08,USD,50097dc3-f517-4d96-b553-2b685e53d9fe,travel,49.135.213.19,UK,mobile,420800,False
c0e0c0a7-d818-4165-9f37-3a0976fa519f,3e90f414-66fa-4639-915d-f5de8a264dd2,2026-02-10T01:14:22,15.81,USD,f9109e4e-e4bb-4f73-a2e5-90ba5f5b8952,travel,57.12.42.200,IN,desktop,487126,False
21e1c2c9-0351-4823-bb0c-6736d8b26a6b,c72e460c-c1fb-47b5-86d8-dec6bd7803e5,2026-02-20T20:05:16,82.7,USD,f4cfca16-11fc-4b5c-b7a7-4ebd56959bfe,travel,111.68.25.27,US,desktop,464783,False
2b8c395c-7dc0-414b-a436-f1c53167e728,9fbac611-73e8-4beb-800d-6ab2751a9391,2026-02-14T10:04:19,77.62,USD,93bc11c0-9f21-4154-8e40-4c900bd142e3,travel,166.214.97.144,US,mobile,401648,False
1762f7d3-72ae-4e83-b15b-45cf61113d8f,bef71688-7d22-4998-a34f-382f9b4e4018,2026-02-07T12:36:03,71.31,USD,92a538f0-bc91-4951-8bfd-9451bc7f86af,fashion,146.254.49.237,UK,desktop,447431,False
07fc97f3-4508-49fa-9261-b2f7fe67ff84,f9b04e9d-c902-4d2f-81db-ed74a4c6a0d8,2026-01-31T02:01:04,77.33,USD,91ccad8f-5167-4c9d-8d9a-99834443c82e,travel,43.17.5.128,US,mobile,415183,False
578c1383-8799-4eaf-a356-4ac4f638b998,e684cea7-a5db-4321-be08-bca794d9001f,2026-01-28T07:07:49,103.21,USD,0233339a-6537-4ff4-9db4-f8956a0026fb,grocery,14.27.201.141,IN,mobile,484165,False
e9505365-4c53-4784-9304-713e14b06eb2,230c979a-c652-433b-a978-f82a2dd1767d,2026-01-28T10:39:55,63.96,USD,68beaf95-5b7d-431d-b10e-297239258aba,grocery,35.84.146.116,US,desktop,417289,False
398fc55e-ab2a-477a-8c29-0477336270fd,81a9df17-4a11-4a6f-9aac-d278ce0504c3,2026-02-13T01:58:15,57.5,USD,b238288c-282b-4a87-85a6-6d9fab581f6f,travel,26.241.227.8,IN,mobile,426396,False
3e9085f5-7182-4804-9937-d26712128a85,25caa749-6f1e-42ff-81f5-c050027f4b99,2026-01-26T15:14:07,64.66,USD,d2a509bd-d408-43f4-9c9d-235d7c9f5dee,grocery,24.218.13.176,IN,desktop,405755,False
86a8491a-bdec-4af6-bc0f-fd3622570c44,20daae01-0f0f-4b18-9cfd-baed9325b651,2026-02-04T12:15:48,62.55,USD,bc1585c8-b962-4ad2-ae8f-17985d0b592a,fashion,146.231.39.61,US,mobile,402564,False
7ee1b004-9bcd-49a7-92e4-3b8c0d9b8770,19521b9b-36a7-4904-bdaf-5fbf34d289c4,2026-02-19T20:22:25,58.29,USD,0086cf03-3175-41a6-86a2-7efe02f22f09,grocery,108.73.192.19,UK,desktop,400907,False
